Type;ID;X;Y;Z
1;1;5.65418;27.1931;-1.53737
1;1;0.129651;27.1931;-5.85802
1;1;-5.58062;27.1931;-1.78602
1;1;-3.29567;27.1931;4.84477
1;1;3.71091;27.1931;4.53458
1;1;5.40096;27.1931;-2.27219
1;1;-0.646809;27.1931;-5.82365
1;1;-5.76791;27.1931;-1.03171
1;1;-2.62547;27.1931;5.23833
1;1;4.27842;27.1931;4.00354
1;1;5.05272;27.1931;-2.96703
1;1;-1.41189;27.1931;-5.68681
1;1;-5.85372;27.1931;-0.259238
1;1;-1.90907;27.1931;5.53974
1;1;4.77066;27.1931;3.40207
1;1;4.61558;27.1931;-3.60966
1;1;-2.15213;27.1931;-5.44991
1;1;-5.83653;27.1931;0.517792
1;1;-1.15908;27.1931;5.74367
1;1;5.17896;27.1931;2.74073
1;1;4.09723;27.1931;-4.18879
1;1;-2.8545;27.1931;-5.11713
1;1;-5.71666;27.1931;1.28571
1;1;-0.388698;27.1931;5.84655
1;1;5.49614;27.1931;2.03118
1;1;3.50679;27.1931;-4.69421
1;1;-3.50665;27.1931;-4.69432
1;1;-5.4962;27.1931;2.03101
1;1;0.388522;27.1931;5.84656
1;1;5.71662;27.1931;1.28588
1;1;2.85465;27.1931;-5.11705
1;1;-4.0971;27.1931;-4.18891
1;1;-5.17904;27.1931;2.74058
1;1;1.15891;27.1931;5.74371
1;1;5.83652;27.1931;0.517968
1;1;2.15229;27.1931;-5.44985
1;1;-4.61547;27.1931;-3.6098
1;1;-4.77076;27.1931;3.40192
1;1;1.9089;27.1931;5.53979
1;1;5.85373;27.1931;-0.259062
1;1;1.41206;27.1931;-5.68677
1;1;-5.05263;27.1931;-2.96718
1;1;-4.27854;27.1931;4.00341
1;1;2.62531;27.1931;5.23841
1;1;5.76794;27.1931;-1.03153
1;1;0.646985;27.1931;-5.82363
1;1;-5.40089;27.1931;-2.27235
1;1;-3.71104;27.1931;4.53447
1;1;3.29553;27.1931;4.84486
1;1;5.58068;27.1931;-1.78586
1;1;-0.129474;27.1931;-5.85802
1;1;-5.65413;27.1931;-1.53754
1;1;-3.07825;27.1931;4.98574
1;1;3.90776;27.1931;4.36608
1;1;5.29522;27.1931;-2.50876
1;1;-0.903655;27.1931;-5.78935
1;1;-5.80789;27.1931;-0.775684
1;1;-2.3913;27.1931;5.34929
1;1;4.45124;27.1931;3.81047
1;1;4.9166;27.1931;-3.18752
1;1;-1.66194;27.1931;-5.61882
1;1;-5.85946;27.1931;-0.000176629
1;1;-1.66228;27.1931;5.61872
1;1;3.85946;27.1931;0
1;1;1.09478;27.1931;-3.70093
1;1;-3.23836;27.1931;-2.09963
1;1;-2.93198;27.1931;2.50976
1;1;1.57497;27.1931;3.52347
1;1;3.8255;27.1931;-0.510806
1;1;0.595327;27.1931;-3.81326
1;1;-3.48776;27.1931;-1.65255
1;1;-2.57402;27.1931;2.87573
1;1;2.02746;27.1931;3.28402
1;1;3.72424;27.1931;-1.01262
1;1;0.0853972;27.1931;-3.85851
1;1;-3.6758;27.1931;-1.1764
1;1;-2.17077;27.1931;3.19111
1;1;2.44427;27.1931;2.9868
1;1;3.55746;27.1931;-1.49663
1;1;-0.426035;27.1931;-3.83587
1;1;-3.79916;27.1931;-0.679556
1;1;-1.72932;27.1931;3.45034
1;1;2.81807;27.1931;2.63702
1;1;3.32808;27.1931;-1.9543
1;1;-0.929971;27.1931;-3.74574
1;1;-3.85568;27.1931;-0.170753
1;1;-1.25745;27.1931;3.64887
1;1;3.14229;27.1931;2.24084
1;1;3.04015;27.1931;-2.37758
1;1;-1.41754;27.1931;-3.5897
1;1;-3.84436;27.1931;0.341055
1;1;-0.763453;27.1931;3.78319
1;1;3.41123;27.1931;1.80524
1;1;2.69873;27.1931;-2.75903
1;1;-1.88018;27.1931;-3.37051
1;1;-3.7654;27.1931;0.846862
1;1;-0.256024;27.1931;3.85095
1;1;3.62015;27.1931;1.33788
1;1;2.30982;27.1931;-3.09194
1;1;-2.30973;27.1931;-3.09201
1;1;-3.62019;27.1931;1.33777
1;1;0.255908;27.1931;3.85096
1;1;3.76537;27.1931;0.846975
1;1;1.88028;27.1931;-3.37045
1;1;-2.69864;27.1931;-2.75911
1;1;-3.41129;27.1931;1.80514
1;1;0.763339;27.1931;3.78321
1;1;3.84435;27.1931;0.341171
1;1;1.41765;27.1931;-3.58966
1;1;-3.04008;27.1931;-2.37767
1;1;-3.14236;27.1931;2.24075
1;1;1.25734;27.1931;3.6489
1;1;3.85568;27.1931;-0.170636
1;1;0.930084;27.1931;-3.74571
1;1;-3.32802;27.1931;-1.9544
1;1;-2.81815;27.1931;2.63693
1;1;1.72922;27.1931;3.45039
1;1;3.79918;27.1931;-0.679441
1;1;0.42615;27.1931;-3.83586
1;1;-3.55741;27.1931;-1.49673
1;1;-2.44436;27.1931;2.98672
1;1;2.17067;27.1931;3.19117
1;1;3.67583;27.1931;-1.17629
1;1;-0.0852809;27.1931;-3.85851
1;1;-3.72421;27.1931;-1.01274
1;1;-2.02756;27.1931;3.28396
1;1;2.57393;27.1931;2.87581
1;1;3.48781;27.1931;-1.65245
1;1;-0.595212;27.1931;-3.81328
1;1;-3.82549;27.1931;-0.510921
1;1;-1.57508;27.1931;3.52342
1;1;2.93191;27.1931;2.50985
1;1;3.23842;27.1931;-2.09953
1;1;-1.09467;27.1931;-3.70096
1;1;-3.85946;27.1931;-0.000116341
1;1;-1.09489;27.1931;3.70089
1;1;1.85946;27.1931;0
1;1;0.527457;27.1931;-1.78308
1;1;-1.56022;27.1931;-1.01158
1;1;-1.41261;27.1931;1.20918
1;1;0.75881;27.1931;1.69758
1;1;1.8431;27.1931;-0.246102
1;1;0.286824;27.1931;-1.8372
1;1;-1.68038;27.1931;-0.796186
1;1;-1.24014;27.1931;1.3855
1;1;0.976813;27.1931;1.58222
1;1;1.79431;27.1931;-0.487874
1;1;0.0411437;27.1931;-1.859
1;1;-1.77097;27.1931;-0.566782
1;1;-1.04586;27.1931;1.53745
1;1;1.17763;27.1931;1.43902
1;1;1.71396;27.1931;-0.721063
1;1;-0.20526;27.1931;-1.84809
1;1;-1.8304;27.1931;-0.327405
1;1;-0.833173;27.1931;1.66235
1;1;1.35772;27.1931;1.27049
1;1;1.60344;27.1931;-0.941564
1;1;-0.448053;27.1931;-1.80467
1;1;-1.85763;27.1931;-0.0822673
1;1;-0.605829;27.1931;1.75799
1;1;1.51393;27.1931;1.07962
1;1;1.46472;27.1931;-1.1455
1;1;-0.682962;27.1931;-1.72949
1;1;-1.85218;27.1931;0.164318
1;1;-0.367825;27.1931;1.82271
1;1;1.6435;27.1931;0.869751
1;1;1.30023;27.1931;-1.32928
1;1;-0.905855;27.1931;-1.62388
1;1;-1.81414;27.1931;0.408011
1;1;-0.123351;27.1931;1.85536
1;1;1.74416;27.1931;0.644579
1;1;1.11285;27.1931;-1.48967
1;1;-1.11281;27.1931;-1.48971
1;1;-1.74418;27.1931;0.644527
1;1;0.123295;27.1931;1.85536
1;1;1.81413;27.1931;0.408066
1;1;0.905904;27.1931;-1.62386
1;1;-1.30019;27.1931;-1.32932
1;1;-1.64353;27.1931;0.869702
1;1;0.367771;27.1931;1.82272
1;1;1.85218;27.1931;0.164373
1;1;0.683014;27.1931;-1.72947
1;1;-1.46469;27.1931;-1.14554
1;1;-1.51397;27.1931;1.07957
1;1;0.605776;27.1931;1.75801
1;1;1.85764;27.1931;-0.0822113
1;1;0.448107;27.1931;-1.80465
1;1;-1.60341;27.1931;-0.941613
1;1;-1.35776;27.1931;1.27045
1;1;0.833123;27.1931;1.66237
1;1;1.83041;27.1931;-0.32735
1;1;0.205316;27.1931;-1.84809
1;1;-1.71393;27.1931;-0.721114
1;1;-1.17767;27.1931;1.43898
1;1;1.04581;27.1931;1.53748
1;1;1.77099;27.1931;-0.566728
1;1;-0.0410877;27.1931;-1.859
1;1;-1.7943;27.1931;-0.487928
1;1;-0.97686;27.1931;1.58219
1;1;1.2401;27.1931;1.38554
1;1;1.6804;27.1931;-0.796136
1;1;-0.286768;27.1931;-1.83721
1;1;-1.84309;27.1931;-0.246158
1;1;-0.758861;27.1931;1.69756
1;1;1.41257;27.1931;1.20922
1;1;1.56025;27.1931;-1.01154
1;1;-0.527403;27.1931;-1.78309
1;1;-1.85946;27.1931;-5.60521e-05
1;1;-0.527511;27.1931;1.78306
1;1;35.8595;2.381;0
1;1;10.172;2.381;-34.3865
1;1;-30.0886;2.381;-19.5083
1;1;-27.242;2.381;23.319
1;1;14.6336;2.381;32.7377
1;1;35.544;2.381;-4.74606
1;1;5.53137;2.381;-35.4303
1;1;-32.4059;2.381;-15.3544
1;1;-23.916;2.381;26.7194
1;1;18.8378;2.381;30.5129
1;1;34.6032;2.381;-9.40862
1;1;0.793453;2.381;-35.8507
1;1;-34.153;2.381;-10.9303
1;1;-20.1693;2.381;29.6496
1;1;22.7105;2.381;27.7513
1;1;33.0535;2.381;-13.9056
1;1;-3.95843;2.381;-35.6403
1;1;-35.2992;2.381;-6.31398
1;1;-16.0677;2.381;32.0582
1;1;26.1836;2.381;24.5014
1;1;30.9223;2.381;-18.158
1;1;-8.64066;2.381;-34.8029
1;1;-35.8243;2.381;-1.58652
1;1;-11.6834;2.381;33.9028
1;1;29.1961;2.381;20.8204
1;1;28.247;2.381;-22.0909
1;1;-13.1709;2.381;-33.3531
1;1;-35.7192;2.381;3.16885
1;1;-7.09349;2.381;35.1509
1;1;31.6949;2.381;16.7731
1;1;25.0748;2.381;-25.6351
1;1;-17.4693;2.381;-31.3165
1;1;-34.9855;2.381;7.86847
1;1;-2.37881;2.381;35.7805
1;1;33.636;2.381;12.4307
1;1;21.4613;2.381;-28.7283
1;1;-21.4605;2.381;-28.7289
1;1;-33.6364;2.381;12.4296
1;1;2.37773;2.381;35.7805
1;1;34.9853;2.381;7.86952
1;1;17.4703;2.381;-31.316
1;1;-25.074;2.381;-25.6358
1;1;-31.6954;2.381;16.7721
1;1;7.09243;2.381;35.1511
1;1;35.7191;2.381;3.16993
1;1;13.1719;2.381;-33.3527
1;1;-28.2463;2.381;-22.0917
1;1;-29.1967;2.381;20.8195
1;1;11.6823;2.381;33.9031
1;1;35.8244;2.381;-1.58544
1;1;8.64171;2.381;-34.8026
1;1;-30.9217;2.381;-18.1589
1;1;-26.1844;2.381;24.5006
1;1;16.0667;2.381;32.0587
1;1;35.2994;2.381;-6.31291
1;1;3.9595;2.381;-35.6402
1;1;-33.0531;2.381;-13.9066
1;1;-22.7113;2.381;27.7506
1;1;20.1684;2.381;29.6502
1;1;34.1533;2.381;-10.9293
1;1;-0.792373;2.381;-35.8507
1;1;-34.6029;2.381;-9.40966
1;1;-18.8387;2.381;30.5124
1;1;23.9152;2.381;26.7201
1;1;32.4064;2.381;-15.3534
1;1;-5.5303;2.381;-35.4304
1;1;-35.5438;2.381;-4.74713
1;1;-14.6346;2.381;32.7373
1;1;27.2413;2.381;23.3198
1;1;30.0892;2.381;-19.5074
1;1;-10.1709;2.381;-34.3868
1;1;-35.8595;2.381;-0.00108096
1;1;-10.173;2.381;34.3862
1;1;35.8595;5.2567;0
1;1;10.172;5.2567;-34.3865
1;1;-30.0886;5.2567;-19.5083
1;1;-27.242;5.2567;23.319
1;1;14.6336;5.2567;32.7377
1;1;35.544;5.2567;-4.74606
1;1;5.53137;5.2567;-35.4303
1;1;-32.4059;5.2567;-15.3544
1;1;-23.916;5.2567;26.7194
1;1;18.8378;5.2567;30.5129
1;1;34.6032;5.2567;-9.40862
1;1;0.793453;5.2567;-35.8507
1;1;-34.153;5.2567;-10.9303
1;1;-20.1693;5.2567;29.6496
1;1;22.7105;5.2567;27.7513
1;1;33.0535;5.2567;-13.9056
1;1;-3.95843;5.2567;-35.6403
1;1;-35.2992;5.2567;-6.31398
1;1;-16.0677;5.2567;32.0582
1;1;26.1836;5.2567;24.5014
1;1;30.9223;5.2567;-18.158
1;1;-8.64066;5.2567;-34.8029
1;1;-35.8243;5.2567;-1.58652
1;1;-11.6834;5.2567;33.9028
1;1;29.1961;5.2567;20.8204
1;1;28.247;5.2567;-22.0909
1;1;-13.1709;5.2567;-33.3531
1;1;-35.7192;5.2567;3.16885
1;1;-7.09349;5.2567;35.1509
1;1;31.6949;5.2567;16.7731
1;1;25.0748;5.2567;-25.6351
1;1;-17.4693;5.2567;-31.3165
1;1;-34.9855;5.2567;7.86847
1;1;-2.37881;5.2567;35.7805
1;1;33.636;5.2567;12.4307
1;1;21.4613;5.2567;-28.7283
1;1;-21.4605;5.2567;-28.7289
1;1;-33.6364;5.2567;12.4296
1;1;2.37773;5.2567;35.7805
1;1;34.9853;5.2567;7.86952
1;1;17.4703;5.2567;-31.316
1;1;-25.074;5.2567;-25.6358
1;1;-31.6954;5.2567;16.7721
1;1;7.09243;5.2567;35.1511
1;1;35.7191;5.2567;3.16993
1;1;13.1719;5.2567;-33.3527
1;1;-28.2463;5.2567;-22.0917
1;1;-29.1967;5.2567;20.8195
1;1;11.6823;5.2567;33.9031
1;1;35.8244;5.2567;-1.58544
1;1;8.64171;5.2567;-34.8026
1;1;-30.9217;5.2567;-18.1589
1;1;-26.1844;5.2567;24.5006
1;1;16.0667;5.2567;32.0587
1;1;35.2994;5.2567;-6.31291
1;1;3.9595;5.2567;-35.6402
1;1;-33.0531;5.2567;-13.9066
1;1;-22.7113;5.2567;27.7506
1;1;20.1684;5.2567;29.6502
1;1;34.1533;5.2567;-10.9293
1;1;-0.792373;5.2567;-35.8507
1;1;-34.6029;5.2567;-9.40966
1;1;-18.8387;5.2567;30.5124
1;1;23.9152;5.2567;26.7201
1;1;32.4064;5.2567;-15.3534
1;1;-5.5303;5.2567;-35.4304
1;1;-35.5438;5.2567;-4.74713
1;1;-14.6346;5.2567;32.7373
1;1;27.2413;5.2567;23.3198
1;1;30.0892;5.2567;-19.5074
1;1;-10.1709;5.2567;-34.3868
1;1;-35.8595;5.2567;-0.00108096
1;1;-10.173;5.2567;34.3862
1;1;35.8595;8.60983;0
1;1;10.172;8.60983;-34.3865
1;1;-30.0886;8.60983;-19.5083
1;1;-27.242;8.60983;23.319
1;1;14.6336;8.60983;32.7377
1;1;35.544;8.60983;-4.74606
1;1;5.53137;8.60983;-35.4303
1;1;-32.4059;8.60983;-15.3544
1;1;-23.916;8.60983;26.7194
1;1;18.8378;8.60983;30.5129
1;1;34.6032;8.60983;-9.40862
1;1;0.793453;8.60983;-35.8507
1;1;-34.153;8.60983;-10.9303
1;1;-20.1693;8.60983;29.6496
1;1;22.7105;8.60983;27.7513
1;1;33.0535;8.60983;-13.9056
1;1;-3.95843;8.60983;-35.6403
1;1;-35.2992;8.60983;-6.31398
1;1;-16.0677;8.60983;32.0582
1;1;26.1836;8.60983;24.5014
1;1;30.9223;8.60983;-18.158
1;1;-8.64066;8.60983;-34.8029
1;1;-35.8243;8.60983;-1.58652
1;1;-11.6834;8.60983;33.9028
1;1;29.1961;8.60983;20.8204
1;1;28.247;8.60983;-22.0909
1;1;-13.1709;8.60983;-33.3531
1;1;-35.7192;8.60983;3.16885
1;1;-7.09349;8.60983;35.1509
1;1;31.6949;8.60983;16.7731
1;1;25.0748;8.60983;-25.6351
1;1;-17.4693;8.60983;-31.3165
1;1;-34.9855;8.60983;7.86847
1;1;-2.37881;8.60983;35.7805
1;1;33.636;8.60983;12.4307
1;1;21.4613;8.60983;-28.7283
1;1;-21.4605;8.60983;-28.7289
1;1;-33.6364;8.60983;12.4296
1;1;2.37773;8.60983;35.7805
1;1;34.9853;8.60983;7.86952
1;1;17.4703;8.60983;-31.316
1;1;-25.074;8.60983;-25.6358
1;1;-31.6954;8.60983;16.7721
1;1;7.09243;8.60983;35.1511
1;1;35.7191;8.60983;3.16993
1;1;13.1719;8.60983;-33.3527
1;1;-28.2463;8.60983;-22.0917
1;1;-29.1967;8.60983;20.8195
1;1;11.6823;8.60983;33.9031
1;1;35.8244;8.60983;-1.58544
1;1;8.64171;8.60983;-34.8026
1;1;-30.9217;8.60983;-18.1589
1;1;-26.1844;8.60983;24.5006
1;1;16.0667;8.60983;32.0587
1;1;35.2994;8.60983;-6.31291
1;1;3.9595;8.60983;-35.6402
1;1;-33.0531;8.60983;-13.9066
1;1;-22.7113;8.60983;27.7506
1;1;20.1684;8.60983;29.6502
1;1;34.1533;8.60983;-10.9293
1;1;-0.792373;8.60983;-35.8507
1;1;-34.6029;8.60983;-9.40966
1;1;-18.8387;8.60983;30.5124
1;1;23.9152;8.60983;26.7201
1;1;32.4064;8.60983;-15.3534
1;1;-5.5303;8.60983;-35.4304
1;1;-35.5438;8.60983;-4.74713
1;1;-14.6346;8.60983;32.7373
1;1;27.2413;8.60983;23.3198
1;1;30.0892;8.60983;-19.5074
1;1;-10.1709;8.60983;-34.3868
1;1;-35.8595;8.60983;-0.00108096
1;1;-10.173;8.60983;34.3862
1;1;35.8595;10.9609;0
1;1;10.172;10.9609;-34.3865
1;1;-30.0886;10.9609;-19.5083
1;1;-27.242;10.9609;23.319
1;1;14.6336;10.9609;32.7377
1;1;35.544;10.9609;-4.74606
1;1;5.53137;10.9609;-35.4303
1;1;-32.4059;10.9609;-15.3544
1;1;-23.916;10.9609;26.7194
1;1;18.8378;10.9609;30.5129
1;1;34.6032;10.9609;-9.40862
1;1;0.793453;10.9609;-35.8507
1;1;-34.153;10.9609;-10.9303
1;1;-20.1693;10.9609;29.6496
1;1;22.7105;10.9609;27.7513
1;1;33.0535;10.9609;-13.9056
1;1;-3.95843;10.9609;-35.6403
1;1;-35.2992;10.9609;-6.31398
1;1;-16.0677;10.9609;32.0582
1;1;26.1836;10.9609;24.5014
1;1;30.9223;10.9609;-18.158
1;1;-8.64066;10.9609;-34.8029
1;1;-35.8243;10.9609;-1.58652
1;1;-11.6834;10.9609;33.9028
1;1;29.1961;10.9609;20.8204
1;1;28.247;10.9609;-22.0909
1;1;-13.1709;10.9609;-33.3531
1;1;-35.7192;10.9609;3.16885
1;1;-7.09349;10.9609;35.1509
1;1;31.6949;10.9609;16.7731
1;1;25.0748;10.9609;-25.6351
1;1;-17.4693;10.9609;-31.3165
1;1;-34.9855;10.9609;7.86847
1;1;-2.37881;10.9609;35.7805
1;1;33.636;10.9609;12.4307
1;1;21.4613;10.9609;-28.7283
1;1;-21.4605;10.9609;-28.7289
1;1;-33.6364;10.9609;12.4296
1;1;2.37773;10.9609;35.7805
1;1;34.9853;10.9609;7.86952
1;1;17.4703;10.9609;-31.316
1;1;-25.074;10.9609;-25.6358
1;1;-31.6954;10.9609;16.7721
1;1;7.09243;10.9609;35.1511
1;1;35.7191;10.9609;3.16993
1;1;13.1719;10.9609;-33.3527
1;1;-28.2463;10.9609;-22.0917
1;1;-29.1967;10.9609;20.8195
1;1;11.6823;10.9609;33.9031
1;1;35.8244;10.9609;-1.58544
1;1;8.64171;10.9609;-34.8026
1;1;-30.9217;10.9609;-18.1589
1;1;-26.1844;10.9609;24.5006
1;1;16.0667;10.9609;32.0587
1;1;35.2994;10.9609;-6.31291
1;1;3.9595;10.9609;-35.6402
1;1;-33.0531;10.9609;-13.9066
1;1;-22.7113;10.9609;27.7506
1;1;20.1684;10.9609;29.6502
1;1;34.1533;10.9609;-10.9293
1;1;-0.792373;10.9609;-35.8507
1;1;-34.6029;10.9609;-9.40966
1;1;-18.8387;10.9609;30.5124
1;1;23.9152;10.9609;26.7201
1;1;32.4064;10.9609;-15.3534
1;1;-5.5303;10.9609;-35.4304
1;1;-35.5438;10.9609;-4.74713
1;1;-14.6346;10.9609;32.7373
1;1;27.2413;10.9609;23.3198
1;1;30.0892;10.9609;-19.5074
1;1;-10.1709;10.9609;-34.3868
1;1;-35.8595;10.9609;-0.00108096
1;1;-10.173;10.9609;34.3862
1;1;35.8595;13.2409;0
1;1;10.172;13.2409;-34.3865
1;1;-30.0886;13.2409;-19.5083
1;1;-27.242;13.2409;23.319
1;1;14.6336;13.2409;32.7377
1;1;35.544;13.2409;-4.74606
1;1;5.53137;13.2409;-35.4303
1;1;-32.4059;13.2409;-15.3544
1;1;-23.916;13.2409;26.7194
1;1;18.8378;13.2409;30.5129
1;1;34.6032;13.2409;-9.40862
1;1;0.793453;13.2409;-35.8507
1;1;-34.153;13.2409;-10.9303
1;1;-20.1693;13.2409;29.6496
1;1;22.7105;13.2409;27.7513
1;1;33.0535;13.2409;-13.9056
1;1;-3.95843;13.2409;-35.6403
1;1;-35.2992;13.2409;-6.31398
1;1;-16.0677;13.2409;32.0582
1;1;26.1836;13.2409;24.5014
1;1;30.9223;13.2409;-18.158
1;1;-8.64066;13.2409;-34.8029
1;1;-35.8243;13.2409;-1.58652
1;1;-11.6834;13.2409;33.9028
1;1;29.1961;13.2409;20.8204
1;1;28.247;13.2409;-22.0909
1;1;-13.1709;13.2409;-33.3531
1;1;-35.7192;13.2409;3.16885
1;1;-7.09349;13.2409;35.1509
1;1;31.6949;13.2409;16.7731
1;1;25.0748;13.2409;-25.6351
1;1;-17.4693;13.2409;-31.3165
1;1;-34.9855;13.2409;7.86847
1;1;-2.37881;13.2409;35.7805
1;1;33.636;13.2409;12.4307
1;1;21.4613;13.2409;-28.7283
1;1;-21.4605;13.2409;-28.7289
1;1;-33.6364;13.2409;12.4296
1;1;2.37773;13.2409;35.7805
1;1;34.9853;13.2409;7.86952
1;1;17.4703;13.2409;-31.316
1;1;-25.074;13.2409;-25.6358
1;1;-31.6954;13.2409;16.7721
1;1;7.09243;13.2409;35.1511
1;1;35.7191;13.2409;3.16993
1;1;13.1719;13.2409;-33.3527
1;1;-28.2463;13.2409;-22.0917
1;1;-29.1967;13.2409;20.8195
1;1;11.6823;13.2409;33.9031
1;1;35.8244;13.2409;-1.58544
1;1;8.64171;13.2409;-34.8026
1;1;-30.9217;13.2409;-18.1589
1;1;-26.1844;13.2409;24.5006
1;1;16.0667;13.2409;32.0587
1;1;35.2994;13.2409;-6.31291
1;1;3.9595;13.2409;-35.6402
1;1;-33.0531;13.2409;-13.9066
1;1;-22.7113;13.2409;27.7506
1;1;20.1684;13.2409;29.6502
1;1;34.1533;13.2409;-10.9293
1;1;-0.792373;13.2409;-35.8507
1;1;-34.6029;13.2409;-9.40966
1;1;-18.8387;13.2409;30.5124
1;1;23.9152;13.2409;26.7201
1;1;32.4064;13.2409;-15.3534
1;1;-5.5303;13.2409;-35.4304
1;1;-35.5438;13.2409;-4.74713
1;1;-14.6346;13.2409;32.7373
1;1;27.2413;13.2409;23.3198
1;1;30.0892;13.2409;-19.5074
1;1;-10.1709;13.2409;-34.3868
1;1;-35.8595;13.2409;-0.00108096
1;1;-10.173;13.2409;34.3862
1;1;35.8595;16.9115;0
1;1;10.172;16.9115;-34.3865
1;1;-30.0886;16.9115;-19.5083
1;1;-27.242;16.9115;23.319
1;1;14.6336;16.9115;32.7377
1;1;35.544;16.9115;-4.74606
1;1;5.53137;16.9115;-35.4303
1;1;-32.4059;16.9115;-15.3544
1;1;-23.916;16.9115;26.7194
1;1;18.8378;16.9115;30.5129
1;1;34.6032;16.9115;-9.40862
1;1;0.793453;16.9115;-35.8507
1;1;-34.153;16.9115;-10.9303
1;1;-20.1693;16.9115;29.6496
1;1;22.7105;16.9115;27.7513
1;1;33.0535;16.9115;-13.9056
1;1;-3.95843;16.9115;-35.6403
1;1;-35.2992;16.9115;-6.31398
1;1;-16.0677;16.9115;32.0582
1;1;26.1836;16.9115;24.5014
1;1;30.9223;16.9115;-18.158
1;1;-8.64066;16.9115;-34.8029
1;1;-35.8243;16.9115;-1.58652
1;1;-11.6834;16.9115;33.9028
1;1;29.1961;16.9115;20.8204
1;1;28.247;16.9115;-22.0909
1;1;-13.1709;16.9115;-33.3531
1;1;-35.7192;16.9115;3.16885
1;1;-7.09349;16.9115;35.1509
1;1;31.6949;16.9115;16.7731
1;1;25.0748;16.9115;-25.6351
1;1;-17.4693;16.9115;-31.3165
1;1;-34.9855;16.9115;7.86847
1;1;-2.37881;16.9115;35.7805
1;1;33.636;16.9115;12.4307
1;1;21.4613;16.9115;-28.7283
1;1;-21.4605;16.9115;-28.7289
1;1;-33.6364;16.9115;12.4296
1;1;2.37773;16.9115;35.7805
1;1;34.9853;16.9115;7.86952
1;1;17.4703;16.9115;-31.316
1;1;-25.074;16.9115;-25.6358
1;1;-31.6954;16.9115;16.7721
1;1;7.09243;16.9115;35.1511
1;1;35.7191;16.9115;3.16993
1;1;13.1719;16.9115;-33.3527
1;1;-28.2463;16.9115;-22.0917
1;1;-29.1967;16.9115;20.8195
1;1;11.6823;16.9115;33.9031
1;1;35.8244;16.9115;-1.58544
1;1;8.64171;16.9115;-34.8026
1;1;-30.9217;16.9115;-18.1589
1;1;-26.1844;16.9115;24.5006
1;1;16.0667;16.9115;32.0587
1;1;35.2994;16.9115;-6.31291
1;1;3.9595;16.9115;-35.6402
1;1;-33.0531;16.9115;-13.9066
1;1;-22.7113;16.9115;27.7506
1;1;20.1684;16.9115;29.6502
1;1;34.1533;16.9115;-10.9293
1;1;-0.792373;16.9115;-35.8507
1;1;-34.6029;16.9115;-9.40966
1;1;-18.8387;16.9115;30.5124
1;1;23.9152;16.9115;26.7201
1;1;32.4064;16.9115;-15.3534
1;1;-5.5303;16.9115;-35.4304
1;1;-35.5438;16.9115;-4.74713
1;1;-14.6346;16.9115;32.7373
1;1;27.2413;16.9115;23.3198
1;1;30.0892;16.9115;-19.5074
1;1;-10.1709;16.9115;-34.3868
1;1;-35.8595;16.9115;-0.00108096
1;1;-10.173;16.9115;34.3862
1;1;35.8595;20.0241;0
1;1;10.172;20.0241;-34.3865
1;1;-30.0886;20.0241;-19.5083
1;1;-27.242;20.0241;23.319
1;1;14.6336;20.0241;32.7377
1;1;35.544;20.0241;-4.74606
1;1;5.53137;20.0241;-35.4303
1;1;-32.4059;20.0241;-15.3544
1;1;-23.916;20.0241;26.7194
1;1;18.8378;20.0241;30.5129
1;1;34.6032;20.0241;-9.40862
1;1;0.793453;20.0241;-35.8507
1;1;-34.153;20.0241;-10.9303
1;1;-20.1693;20.0241;29.6496
1;1;22.7105;20.0241;27.7513
1;1;33.0535;20.0241;-13.9056
1;1;-3.95843;20.0241;-35.6403
1;1;-35.2992;20.0241;-6.31398
1;1;-16.0677;20.0241;32.0582
1;1;26.1836;20.0241;24.5014
1;1;30.9223;20.0241;-18.158
1;1;-8.64066;20.0241;-34.8029
1;1;-35.8243;20.0241;-1.58652
1;1;-11.6834;20.0241;33.9028
1;1;29.1961;20.0241;20.8204
1;1;28.247;20.0241;-22.0909
1;1;-13.1709;20.0241;-33.3531
1;1;-35.7192;20.0241;3.16885
1;1;-7.09349;20.0241;35.1509
1;1;31.6949;20.0241;16.7731
1;1;25.0748;20.0241;-25.6351
1;1;-17.4693;20.0241;-31.3165
1;1;-34.9855;20.0241;7.86847
1;1;-2.37881;20.0241;35.7805
1;1;33.636;20.0241;12.4307
1;1;21.4613;20.0241;-28.7283
1;1;-21.4605;20.0241;-28.7289
1;1;-33.6364;20.0241;12.4296
1;1;2.37773;20.0241;35.7805
1;1;34.9853;20.0241;7.86952
1;1;17.4703;20.0241;-31.316
1;1;-25.074;20.0241;-25.6358
1;1;-31.6954;20.0241;16.7721
1;1;7.09243;20.0241;35.1511
1;1;35.7191;20.0241;3.16993
1;1;13.1719;20.0241;-33.3527
1;1;-28.2463;20.0241;-22.0917
1;1;-29.1967;20.0241;20.8195
1;1;11.6823;20.0241;33.9031
1;1;35.8244;20.0241;-1.58544
1;1;8.64171;20.0241;-34.8026
1;1;-30.9217;20.0241;-18.1589
1;1;-26.1844;20.0241;24.5006
1;1;16.0667;20.0241;32.0587
1;1;35.2994;20.0241;-6.31291
1;1;3.9595;20.0241;-35.6402
1;1;-33.0531;20.0241;-13.9066
1;1;-22.7113;20.0241;27.7506
1;1;20.1684;20.0241;29.6502
